submission_id,marketing_channel,loan_amount,age,income,fico,prequal_completed,prequal_rates_received,cosigner_invited,cosigner_active,full_form_in_progress,full_form_completed,offer_accepted
2761076,Organic,64000,21,40000,600,1,0,0,0,0,0,0
2934203,Paid,25000,27,115000,767,1,1,0,0,0,0,0
2353975,Paid,57400,25,49625,620,1,0,0,0,0,0,0
2486365,Partner,50000,35,63000,674,1,0,0,0,0,0,0
2540926,Organic,18000,36,43500,783,1,1,0,0,0,0,0
2666463,Partner,74338,31,80000,713,1,1,0,0,0,0,0
2214371,Paid,26000,29,60000,767,1,1,0,0,0,0,0
2939800,Partner,23580,27,98800,772,1,1,0,0,1,1,1
1986166,Paid,44764,28,25462,689,1,0,0,0,0,0,0
2297318,Paid,15000,38,36000,522,1,0,1,0,0,0,0
2110700,Paid,122000,28,43846,728,1,1,0,0,0,0,0
2362524,Paid,110000,40,84000,782,1,1,0,0,0,0,0
2253197,Partner,90000,33,70000,754,1,1,0,0,0,0,0
3077893,Partner,220000,32,119600,797,1,1,0,0,0,0,0
2647085,Organic,25156,26,62000,680,1,1,0,0,0,0,0
3123586,Partner,24041,31,110000,786,1,1,0,0,1,1,0
2649560,Organic,25850,35,110000,698,1,1,0,0,1,1,1
2487274,Partner,25960,58,100128,822,1,1,0,0,1,1,0
1895467,Partner,131197,24,55000,735,1,1,1,0,1,1,0
2106369,Paid,10000,28,45000,774,1,1,0,0,0,0,0
2349415,Paid,30000,31,62000,797,1,1,0,0,0,0,0
2303807,Partner,39617,48,34000,779,1,1,0,0,1,1,0
2061165,Paid,109000,62,126000,659,1,0,0,0,0,0,0
2344724,Paid,90000,31,55800,677,1,0,0,0,0,0,0
2129138,Partner,104800,42,201600,681,1,0,0,0,0,0,0
2359676,Partner,33920,47,95000,631,1,1,0,0,0,0,0
2633160,Partner,41193,29,30000,641,1,0,0,0,0,0,0
2988583,Paid,80000,29,46000,667,1,0,0,0,0,0,0
2036960,Partner,64530,27,73000,729,1,1,0,0,1,0,0
2385939,Partner,20000,33,75000,663,1,0,0,0,0,0,0
2474399,Paid,22000,39,105280,661,1,1,0,0,0,0,0
2363711,Paid,15000,34,150000,753,1,1,0,0,1,0,0
2545381,Paid,35523,31,82000,789,1,1,0,0,0,0,0
2634221,Organic,51977,35,146500,750,1,1,0,0,0,0,0
2974238,Paid,13405,42,80000,719,1,1,0,0,0,0,0
2378815,Organic,11486,46,85000,686,1,0,0,0,0,0,0
2164693,Paid,36000,24,39000,710,1,1,0,0,0,0,0
3116751,Partner,165000,33,230000,766,1,1,0,0,0,0,0
2596959,Paid,46980,27,54000,775,1,1,0,0,0,0,0
2381676,Paid,36000,26,60000,730,1,1,0,0,0,0,0
1926854,Partner,21213,36,110000,803,1,1,0,0,1,1,0
2508294,Organic,47832,31,25000,777,1,1,0,0,1,1,0
2111188,Organic,39000,28,39000,665,1,0,0,0,0,0,0
2935955,Partner,20000,27,61000,775,1,1,0,0,0,0,0
2249015,Organic,33000,31,43000,738,1,1,0,0,1,0,0
2404806,Partner,55000,49,100000,747,1,0,0,0,0,0,0
2954375,Paid,17500,39,37000,712,1,1,0,0,0,0,0
2987159,Organic,36361,26,41000,730,1,1,0,0,0,0,0
2107619,Paid,40000,33,78000,686,1,1,0,0,1,1,0
2610003,Organic,133187,26,80000,745,1,1,0,0,1,1,1
2848590,Organic,26405,39,135000,754,1,1,1,1,1,1,1
2115995,Partner,25420,45,35500,665,1,0,0,0,0,0,0
2882226,Paid,19000,30,40000,596,1,0,1,0,0,0,0
2447009,Partner,80000,29,90000,672,1,1,0,0,0,0,0
1958182,Partner,33000,27,58000,761,1,1,0,0,0,0,0
1880785,Partner,22629,31,38342,830,1,1,0,0,1,1,1
2134218,Organic,82714,28,48500,751,1,1,0,0,0,0,0
2498223,Paid,68000,32,144000,785,1,1,0,0,0,0,0
2795713,Partner,467720,28,250000,713,1,1,0,0,1,0,0
2125486,Organic,22000,24,27000,753,1,1,0,0,0,0,0
2644351,Paid,39638,33,220000,753,1,1,0,0,1,1,0
2630793,Organic,42551,31,50000,780,1,1,1,1,1,1,0
2435763,Partner,400000,35,70000,724,1,0,0,0,0,0,0
2815067,Partner,61000,40,80032,728,1,1,0,0,0,0,0
2818119,Organic,47332,28,54000,779,1,1,1,1,1,1,0
2360892,Paid,52581,26,40000,729,1,1,1,0,1,1,1
2845208,Organic,59200,43,72000,763,1,1,0,0,0,0,0
3131712,Organic,47000,37,84000,685,1,0,0,0,0,0,0
2977048,Paid,46400,59,110000,731,1,1,0,0,1,1,1
2175077,Paid,59000,31,66000,753,1,1,0,0,1,0,0
1999327,Partner,103750,31,112000,829,1,1,0,0,1,1,1
2597843,Paid,29310,32,65000,813,1,1,0,0,1,1,0
2773117,Organic,28980,26,64272,797,1,1,0,0,0,0,0
1887213,Organic,94903,26,48000,692,1,1,0,0,0,0,0
2058902,Organic,63000,30,44700,739,1,1,0,0,0,0,0
2792788,Organic,19615,46,74000,795,1,1,0,0,0,0,0
2659330,Paid,17711,29,41000,758,1,1,0,0,0,0,0
2368633,Partner,20000,28,50000,791,1,1,1,0,0,0,0
2218917,Paid,75000,26,55000,693,1,0,0,0,0,0,0
2484065,Paid,10942,36,24000,516,1,0,0,0,0,0,0
3122507,Partner,50000,22,20000,732,1,0,0,0,0,0,0
2350907,Organic,22621,29,88000,807,1,1,0,0,1,1,1
3090660,Paid,12863,27,33000,656,1,1,0,0,0,0,0
2845575,Partner,90652,28,49540,713,1,1,0,0,0,0,0
2518408,Partner,10000,37,120000,697,1,1,0,0,0,0,0
2039647,Paid,50000,36,35000,756,1,1,0,0,0,0,0
2937467,Paid,162000,23,30000,660,1,0,0,0,0,0,0
2528682,Organic,93000,50,120000,810,1,1,1,0,0,0,0
2769203,Organic,14000,27,17000,530,1,0,0,0,0,0,0
2850200,Partner,16000,34,29000,642,1,0,0,0,0,0,0
1985614,Partner,6437,45,35000,789,1,0,0,0,0,0,0
2150769,Paid,28531,31,65000,803,1,1,0,0,1,1,1
2655120,Organic,119982,54,52000,820,1,1,0,0,1,1,1
1959444,Partner,16000,32,22000,521,1,0,0,0,0,0,0
1944103,Partner,28000,35,102000,646,1,0,0,0,0,0,0
2689699,Paid,40000,44,43000,630,1,0,0,0,0,0,0
2248822,Partner,51000,48,80000,838,1,1,0,0,0,0,0
2082841,Paid,44810,31,80000,821,1,1,1,0,1,1,0
2936808,Partner,30772,30,17280,717,1,0,1,0,0,0,0
2860200,Organic,137000,25,40000,690,1,0,0,0,0,0,0
2693722,Paid,145000,33,116500,755,1,1,0,0,0,0,0
2209667,Paid,97716,49,50000,836,1,1,1,0,1,1,1
2979949,Organic,16301,35,64000,835,1,1,0,0,1,0,0
2992195,Partner,21000,25,70000,755,1,1,0,0,0,0,0
2420566,Organic,32420,32,84000,711,1,1,0,0,0,0,0
2119233,Organic,47000,29,61200,625,1,0,0,0,0,0,0
2822466,Paid,94884,32,85000,581,1,0,0,0,0,0,0
2432523,Organic,8500,26,75000,736,1,1,0,0,1,1,1
3133176,Partner,35216,27,43000,677,1,0,0,0,0,0,0
2148020,Partner,150000,21,45000,726,1,1,0,0,0,0,0
2480544,Paid,19666,34,70694,710,1,1,0,0,1,1,1
2008975,Organic,109156,30,56000,775,1,1,1,1,1,1,1
2849467,Paid,70854,32,50000,645,1,0,1,0,0,0,0
2898701,Organic,59900,63,104000,667,1,0,0,0,0,0,0
2901150,Paid,68000,28,68,518,1,0,0,0,0,0,0
2821403,Organic,105000,33,54400,535,1,0,0,0,0,0,0
2169069,Partner,43376.69,35,82800,710,1,1,0,0,1,1,0
3041181,Partner,15195,25,81000,779,1,1,0,0,0,0,0
2121691,Organic,10000,54,20000,760,1,0,0,0,0,0,0
2215762,Partner,22000,24,98000,714,1,1,0,0,0,0,0
2846725,Paid,24425,36,27321,625,1,0,0,0,0,0,0
2861536,Paid,33806,28,53000,737,1,1,0,0,0,0,0
2676620,Partner,110400,31,55000,589,1,0,0,0,0,0,0
1926531,Paid,46000,55,65000,549,1,0,1,0,0,0,0
1909039,Organic,65006,40,36000,728,1,0,1,1,1,1,0
1989974,Paid,3500,30,59000,544,1,0,1,0,0,0,0
2735646,Partner,88000,34,45000,672,1,0,0,0,0,0,0
2746107,Paid,40000,35,80000,737,1,1,1,0,0,0,0
2714429,Partner,11950,34,95000,787,1,1,0,0,0,0,0
2425396,Paid,20000,27,65000,716,1,1,0,0,0,0,0
2586146,Partner,58811,31,102000,737,1,1,1,0,0,0,0
2259245,Partner,34164,28,48500,808,1,1,0,0,1,1,1
2941937,Organic,105593,34,108000,802,1,1,0,0,1,1,1
2996242,Partner,55000,24,31000,699,1,1,1,0,0,0,0
2685624,Paid,258000,60,170000,746,1,1,0,0,0,0,0
3042265,Organic,14700,25,62000,707,1,1,0,0,0,0,0
2907891,Organic,80000,35,88000,695,1,1,0,0,0,0,0
1908779,Organic,25608,27,41000,768,1,1,0,0,0,0,0
2870431,Paid,10000,52,68000,637,1,0,0,0,0,0,0
2963157,Organic,15939,32,60000,691,1,0,1,0,0,0,0
2042415,Organic,43253,25,24000,618,1,0,0,0,0,0,0
2425954,Partner,35000,29,38000,656,1,0,0,0,0,0,0
2190069,Paid,150000,37,270000,705,1,1,0,0,0,0,0
3037855,Paid,7098,26,40000,736,1,0,0,0,0,0,0
2367995,Organic,109000,23,42000,758,1,0,0,0,0,0,0
2897276,Partner,27896,25,31000,737,1,1,1,0,1,1,0
1926336,Partner,32000,26,83000,777,1,1,0,0,0,0,0
2929552,Paid,100000,30,33280,565,1,0,1,0,0,0,0
2036040,Organic,150,24,34000,728,1,0,0,0,0,0,0
3102506,Partner,22000,39,66300,815,1,1,0,0,0,0,0
2214765,Organic,35000,40,96000,712,1,1,0,0,0,0,0
2456329,Partner,19011,35,300,830,1,1,0,0,1,1,1
2150574,Partner,243707,36,100000,762,1,1,0,0,1,1,0
2834564,Paid,22000,35,55000,660,1,0,0,0,0,0,0
2381532,Organic,14920,33,32000,726,1,1,1,1,1,1,0
2722918,Organic,56220,29,66000,743,1,1,0,0,0,0,0
2903406,Paid,30000,33,35000,759,1,1,0,0,0,0,0
2563865,Partner,16026,28,41000,773,1,1,0,0,1,0,0
2202317,Paid,30000,33,60000,707,1,1,0,0,0,0,0
2998254,Paid,18000,35,45000,638,1,0,1,0,0,0,0
2543078,Organic,22000,28,14000,596,1,0,0,0,0,0,0
1904069,Paid,300000,46,175000,731,1,1,1,0,0,0,0
1947997,Organic,71000,29,87000,769,1,1,0,0,0,0,0
2302586,Paid,29000,26,33280,619,1,0,0,0,0,0,0
2177783,Partner,15323,24,35000,693,1,1,0,0,1,0,0
1972074,Partner,2500,57,18600,753,1,0,0,0,0,0,0
2229650,Paid,40497,31,100000,787,1,1,1,1,1,1,1
2322661,Paid,40000,27,85000,786,1,1,0,0,0,0,0
2236030,Organic,20000,25,36000,613,1,0,0,0,0,0,0
2475884,Partner,158000,59,104000,729,1,1,0,0,0,0,0
2748775,Paid,41000,31,81000,792,1,1,0,0,0,0,0
3010600,Paid,19000,26,87000,663,1,0,1,0,0,0,0
1993092,Paid,53542,57,78000,777,1,1,1,0,1,1,1
2294451,Partner,294410,35,42000,808,1,0,0,0,0,0,0
2680509,Organic,37800,38,34710,791,1,1,1,0,0,0,0
2584591,Paid,53000,26,44000,738,1,1,0,0,0,0,0
2733987,Organic,69000,32,132900,789,1,1,0,0,0,0,0
2876542,Paid,30093,33,70000,761,1,1,1,0,1,1,1
2742264,Partner,69572,44,38000,754,1,0,0,0,0,0,0
2002266,Partner,45000,34,50000,664,1,0,0,0,0,0,0
1989920,Organic,73000,28,53000,674,1,1,0,0,0,0,0
3053142,Partner,48868,28,71800,788,1,1,0,0,0,0,0
2364724,Paid,10717,24,60000,768,1,1,0,0,0,0,0
2088582,Organic,67000,35,185000,720,1,1,0,0,0,0,0
2004285,Organic,25000,28,107500,767,1,1,0,0,0,0,0
1956750,Paid,64000,41,87000,629,1,0,0,0,0,0,0
2174051,Paid,55000,32,59000,688,1,1,0,0,0,0,0
2323385,Partner,40000,26,90000,766,1,1,0,0,0,0,0
2347439,Partner,108202,26,50000,637,1,0,0,0,0,0,0
2736544,Partner,51375,63,110000,809,1,1,1,0,1,1,0
1992627,Partner,39202,32,135000,785,1,1,0,0,0,0,0
1977870,Partner,21000,47,63000,740,1,1,0,0,0,0,0
3061574,Organic,11800,30,35000,640,1,0,0,0,0,0,0
2912187,Partner,22558,29,24000,741,1,1,0,0,0,0,0
2767370,Partner,35000,29,22000,699,1,0,0,0,0,0,0
1922929,Paid,80055,32,75000,808,1,1,0,0,1,1,1
2725962,Paid,37000,25,47000,789,1,1,1,0,0,0,0
1960016,Paid,62228,49,78000,772,1,1,0,0,1,0,0
2265676,Organic,156000,32,140000,827,1,1,0,0,0,0,0
2614678,Partner,50000,35,45000,725,1,0,0,0,0,0,0
2612679,Partner,29222,37,400000,779,1,1,0,0,1,1,0
2266617,Partner,103000,39,106000,823,1,1,0,0,0,0,0
3081672,Paid,66948,26,65500,675,1,0,1,1,1,1,1
2033421,Partner,43600,32,70000,777,1,1,0,0,0,0,0
1923632,Partner,100000,25,71400,736,1,1,0,0,0,0,0
3108696,Organic,21000,28,50000,798,1,1,0,0,1,1,0
2844392,Paid,58332,40,60000,753,1,1,0,0,0,0,0
2355900,Partner,60000,25,87000,650,1,1,0,0,0,0,0
2399627,Partner,31000,28,73000,692,1,1,1,0,0,0,0
2729116,Paid,70272,27,67000,718,1,1,0,0,1,1,1
2628191,Paid,33520,25,50000,711,1,1,0,0,1,0,0
2425832,Paid,125000,23,65000,683,1,1,1,0,0,0,0
1897698,Paid,94000,29,65000,750,1,1,0,0,0,0,0
1952138,Partner,103734,30,80000,761,1,1,0,0,1,1,0
2614226,Partner,18000,40,51500,687,1,0,0,0,0,0,0
2390820,Paid,75000,24,34000,743,1,1,0,0,0,0,0
2795460,Organic,10074,26,40000,715,1,1,0,0,1,1,0
2613793,Partner,127629,24,47000,651,1,0,1,1,1,1,0
2882841,Paid,69000,30,80000,671,1,0,0,0,0,0,0
2437600,Paid,180000,27,96000,752,1,1,0,0,0,0,0
3089459,Partner,51830,25,31200,750,1,1,0,0,0,0,0
3041126,Paid,14000,38,70000,743,1,1,1,0,0,0,0
2939264,Partner,48411.27,32,44000,826,1,1,0,0,1,1,0
2376043,Partner,58657,63,6000,702,1,0,0,0,0,0,0
2342921,Partner,61639,39,100000,750,1,1,0,0,0,0,0
2364426,Partner,10833,27,80000,790,1,1,0,0,0,0,0
2426814,Organic,97500,32,100000,789,1,1,0,0,0,0,0
2220289,Partner,81000,24,83000,736,1,1,0,0,0,0,0
2055821,Organic,19358,31,72000,835,1,1,1,0,1,0,0
2832501,Partner,70000,27,56000,787,1,1,0,0,0,0,0
2621710,Organic,101218,28,75000,734,1,1,0,0,1,1,1
2192831,Organic,122980.67,30,78000,809,1,1,0,0,1,1,0
2602986,Partner,170000,31,70000,658,1,0,0,0,0,0,0
2989556,Partner,90000,38,75000,592,1,0,0,0,0,0,0
2429599,Organic,73219,29,40000,768,1,1,0,0,1,1,1
2577056,Partner,84000,36,108000,733,1,1,0,0,0,0,0
2985211,Partner,250000,37,150000,771,1,1,1,0,0,0,0
3100945,Partner,49388,35,47500,769,1,1,0,0,1,1,1
2783230,Organic,40000,27,77500,757,1,1,0,0,0,0,0
2076098,Partner,21000,48,78000,587,1,0,0,0,0,0,0
3129007,Paid,40000,35,75000,732,1,1,0,0,1,0,0
2989345,Partner,24500,28,76200,817,1,1,0,0,0,0,0
2447532,Organic,27000,27,17000,575,1,0,0,0,0,0,0
3063721,Paid,36000,30,40000,746,1,1,1,0,0,0,0
2214113,Partner,134366,38,133000,792,1,1,0,0,1,1,1
2850868,Partner,12990,37,140000,801,1,1,0,0,1,1,0
2813408,Partner,63000,24,41600,730,1,1,0,0,0,0,0
3090863,Paid,26640,32,57160,726,1,1,0,0,1,1,0
2399181,Organic,11000,32,35000,581,1,0,0,0,0,0,0
2320879,Paid,59802,31,90000,770,1,1,0,0,1,0,0
2978589,Partner,18751,27,62000,690,1,0,0,0,0,0,0
1986829,Partner,22150,28,55000,721,1,1,0,0,0,0,0
1932679,Organic,152554,33,70000,655,1,0,0,0,0,0,0
2842092,Partner,42000,30,75000,749,1,1,0,0,0,0,0
2874781,Partner,16736,30,2105,731,1,1,0,0,1,1,0
2909522,Partner,30045,29,70000,764,1,1,1,1,1,1,0
2024660,Organic,30104,33,45000,745,1,1,0,0,0,0,0
2842367,Organic,34000,28,56000,538,1,0,0,0,0,0,0
3069070,Organic,32000,33,45760,747,1,1,0,0,0,0,0
3057623,Paid,47000,36,76500,710,1,0,0,0,0,0,0
2866410,Partner,25000,45,26000,517,1,0,1,0,0,0,0
2111747,Organic,19000,28,60000,710,1,1,0,0,0,0,0
2373984,Partner,19000,41,60000,672,1,0,0,0,0,0,0
2693276,Partner,22042,25,21000,766,1,0,1,1,1,1,0
2315396,Paid,72000,27,45000,772,1,1,0,0,0,0,0
2833329,Partner,21000,29,50000,787,1,1,0,0,1,0,0
2160347,Organic,109279,32,90000,653,1,0,1,1,1,1,0
2738175,Partner,23000,27,52000,737,1,0,1,0,0,0,0
2643330,Organic,41000,24,45700,707,1,1,0,0,0,0,0
3101448,Organic,75000,29,65000,723,1,1,0,0,0,0,0
2678660,Organic,35000,37,80000,847,1,1,0,0,0,0,0
2703159,Paid,155000,52,230000,729,1,1,0,0,0,0,0
2452487,Partner,37000,45,10400,700,1,0,0,0,0,0,0
2919020,Partner,26000,26,27000,741,1,1,0,0,0,0,0
2352303,Paid,25000,37,165000,697,1,0,0,0,0,0,0
2133687,Paid,8000,26,45000,762,1,1,0,0,1,0,0
2343769,Partner,94199,28,65000,729,1,1,0,0,1,1,0
2982787,Partner,16048,23,16000,834,1,0,0,0,0,0,0
2397504,Organic,15334,26,75000,775,1,1,0,0,0,0,0
2601918,Organic,30000,36,72877,841,1,1,0,0,0,0,0
2973460,Paid,19538,29,62000,791,1,1,0,0,1,1,1
2576515,Organic,13000,26,36000,645,1,1,0,0,1,0,0
2929944,Partner,55906,28,47500,824,1,1,0,0,1,1,0
3006703,Partner,225000,27,110000,733,1,1,1,0,0,0,0
2809992,Partner,35000,27,40000,668,1,0,1,0,0,0,0
2144990,Organic,26776,35,26520,705,1,1,1,1,1,1,1
2893665,Organic,100000,36,180000,778,1,1,0,0,0,0,0
2778812,Organic,50000,26,67000,731,1,1,0,0,0,0,0
2058963,Partner,83000,31,92000,798,1,1,0,0,0,0,0
2887062,Paid,78634,24,38500,718,1,0,1,1,1,1,0
2242516,Paid,50000,26,36000,730,1,1,0,0,0,0,0
2963795,Partner,75000,30,150000,635,1,0,0,0,0,0,0
2198938,Partner,120000,34,76700,739,1,1,0,0,0,0,0
1902032,Paid,37000,44,35000,824,1,1,0,0,0,0,0
2371455,Partner,48072,35,142324,798,1,1,0,0,1,1,0
2901610,Partner,73500,31,35000,754,1,1,0,0,0,0,0
1893985,Organic,111500,24,95000,707,1,1,0,0,0,0,0
1923340,Partner,270000,33,250000,792,1,1,0,0,0,0,0
2610947,Paid,10646,25,16000,707,1,1,1,0,1,1,1
1941109,Paid,84000,26,57500,683,1,1,0,0,0,0,0
2538862,Paid,130000,31,92500,799,1,1,0,0,0,0,0
2232370,Partner,96590,54,70000,723,1,1,0,0,1,0,0
2647708,Partner,44693,31,67860,720,1,1,0,0,0,0,0
2252704,Organic,22000,30,68000,735,1,1,1,0,0,0,0
2230921,Partner,45000,28,55000,743,1,1,0,0,1,0,0
2677132,Partner,37000,30,70000,732,1,1,0,0,0,0,0
2857137,Partner,45220,28,45000,748,1,1,0,0,1,1,1
2231605,Partner,45700,32,85000,804,1,1,0,0,1,1,0
1911222,Paid,16177,32,42556,771,1,1,0,0,1,1,1
1962878,Partner,62500,34,88500,722,1,1,0,0,1,0,0
2679219,Partner,89156,25,59000,751,1,1,0,0,1,1,0
2489978,Paid,19099,24,28475,699,1,1,0,0,0,0,0
2668459,Partner,119000,32,138500,771,1,1,1,0,0,0,0
2625614,Partner,125000,29,49000,622,1,0,0,0,0,0,0
2422994,Partner,30000,28,55000,721,1,1,0,0,0,0,0
2856911,Organic,29500,43,140000,767,1,1,0,0,0,0,0
2037645,Paid,28690,30,25000,773,1,1,0,0,0,0,0
2258778,Partner,32900,40,70000,837,1,1,0,0,0,0,0
2853875,Paid,12000,27,31500,697,1,0,0,0,0,0,0
2922105,Partner,60000,26,25000,637,1,0,0,0,0,0,0
2500081,Organic,31094,25,42000,683,1,1,0,0,0,0,0
2165123,Partner,83000,39,55000,770,1,1,0,0,0,0,0
3092460,Partner,58793,25,90000,769,1,1,0,0,0,0,0
2931362,Organic,90000,32,56000,720,1,1,0,0,0,0,0
2040346,Organic,39178,27,57801,760,1,1,0,0,1,0,0
2799247,Partner,50610,36,80000,642,1,0,0,0,0,0,0
2758966,Partner,40000,29,53499,662,1,1,0,0,0,0,0
2441857,Partner,51194,26,56000,780,1,1,0,0,0,0,0
2658888,Paid,65007,27,54979,693,1,1,0,0,0,0,0
1903458,Paid,17000,55,54000,723,1,0,1,0,0,0,0
2936363,Paid,50000,30,85000,686,1,1,0,0,0,0,0
2947273,Paid,84000,30,89000,812,1,1,0,0,0,0,0
2889109,Paid,100000,24,19000,671,1,1,1,0,1,0,0
2062680,Partner,35800,33,100000,724,1,1,0,0,0,0,0
2132304,Partner,5000,27,20000,603,1,0,0,0,0,0,0
2654528,Paid,31382,28,35000,654,1,0,1,1,1,1,0
2746121,Partner,255000,28,62500,700,1,1,0,0,0,0,0
2896261,Paid,33000,24,50000,778,1,1,0,0,0,0,0
2388029,Paid,29822,36,137000,831,1,1,0,0,1,1,0
2924918,Partner,50000,36,90000,772,1,1,0,0,0,0,0
3069510,Paid,51975,46,128000,753,1,1,0,0,1,1,0
2004406,Paid,15491,29,135000,763,1,1,0,0,0,0,0
2941046,Partner,42000,28,39000,749,1,1,0,0,0,0,0
1882206,Paid,97000,33,80000,831,1,1,0,0,1,0,0
2354448,Partner,74000,24,40000,748,1,1,0,0,0,0,0
3018470,Organic,22000,27,48000,758,1,1,0,0,0,0,0
2445068,Partner,66735,25,38000,658,1,0,0,0,0,0,0
3078913,Partner,31000,32,42000,838,1,1,1,0,0,0,0
2236845,Paid,75320,27,53000,612,1,0,1,1,1,1,0
2031225,Organic,190000,37,35000,710,1,1,1,0,0,0,0
2448427,Partner,70000,30,74000,752,1,1,0,0,0,0,0
2814368,Organic,30000,25,40000,722,1,0,0,0,0,0,0
2793690,Paid,14792,66,62000,726,1,1,1,0,1,1,0
2840539,Partner,15000,24,45000,700,1,1,0,0,0,0,0
2892396,Paid,89548,46,85000,779,1,1,0,0,0,0,0
1982274,Partner,72000,38,75000,709,1,1,0,0,1,0,0
2415580,Paid,6600,31,87000,608,1,0,0,0,0,0,0
2258357,Organic,111752,50,110000,713,1,0,1,1,1,0,0
3128658,Partner,57000,29,130000,754,1,1,0,0,0,0,0
2972290,Organic,41000,31,45000,808,1,1,0,0,0,0,0
1970178,Paid,170000,28,67000,746,1,1,0,0,0,0,0
2583729,Paid,14012,31,50000,721,1,0,0,0,0,0,0
2841725,Partner,125897,33,147000,847,1,1,0,0,0,0,0
2104460,Partner,100000,25,56300,764,1,1,0,0,0,0,0
2273413,Partner,110000,40,70000,629,1,0,0,0,0,0,0
2442671,Paid,66450,30,129000,809,1,1,0,0,0,0,0
3019986,Organic,14000,63,38000,676,1,0,0,0,0,0,0
2929918,Partner,48068,27,46200,684,1,0,0,0,0,0,0
2369027,Paid,50000,38,118000,798,1,1,0,0,0,0,0
2687295,Paid,35000,35,67000,633,1,0,0,0,0,0,0
2308144,Organic,55868,43,103000,797,1,1,0,0,1,1,1
2969220,Partner,22000,41,100000,729,1,1,0,0,0,0,0
2449516,Paid,52090,23,59280,758,1,1,1,1,1,1,0
2178628,Organic,6926,31,70000,594,1,0,0,0,0,0,0
3048133,Paid,69216,55,120000,802,1,1,0,0,1,0,0
2705798,Organic,37711,26,47000,781,1,1,0,0,1,0,0
2646558,Organic,8600,35,73000,790,1,1,1,0,0,0,0
2041674,Paid,70000,27,22000,646,1,0,0,0,0,0,0
2396608,Organic,150000,29,100000,791,1,1,0,0,1,1,0
2167381,Paid,100000,29,65000,774,1,1,0,0,0,0,0
3119555,Organic,108118,32,150000,811,1,1,0,0,1,1,1
2114222,Organic,68764,26,71000,678,1,1,1,1,1,1,0
1896028,Organic,52964,30,62000,703,1,1,0,0,0,0,0
2265265,Partner,17000,60,117000,569,1,0,0,0,0,0,0
2749546,Partner,95500,44,110000,745,1,1,0,0,0,0,0
2469615,Partner,52787,32,78435,723,1,1,0,0,0,0,0
2128699,Partner,30000,34,33000,748,1,1,0,0,0,0,0
2505422,Partner,144000,34,260000,798,1,1,0,0,0,0,0
2332330,Partner,24043,43,124000,827,1,1,0,0,1,1,0
2005362,Paid,4000,28,20000,597,1,0,0,0,0,0,0
2457288,Paid,150425,24,55000,758,1,1,1,0,1,0,0
2144496,Partner,45000,28,12000,696,1,0,0,0,0,0,0
2767135,Partner,30000,26,54000,676,1,1,0,0,1,0,0
2453853,Partner,27910,34,24000,774,1,1,1,0,1,0,0
2938169,Organic,97390,31,3200,671,1,0,1,1,1,0,0
1974564,Partner,132783,36,145000,685,1,1,1,1,1,0,0
1966593,Partner,52000,62,125000,769,1,1,0,0,0,0,0
2685094,Paid,33000,30,40000,655,1,0,0,0,0,0,0
3053735,Partner,34000,25,31380,742,1,1,0,0,0,0,0
2052226,Partner,50000,45,170000,699,1,1,0,0,1,0,0
2140317,Partner,12500,23,42000,740,1,1,1,0,0,0,0
2242712,Partner,108000,30,115000,749,1,1,0,0,0,0,0
2033755,Paid,10600,31,85000,836,1,1,0,0,1,0,0
3111641,Paid,105000,25,86000,766,1,1,0,0,1,0,0
2829295,Organic,45000,27,34000,771,1,1,0,0,0,0,0
2101991,Organic,21500,58,105000,739,1,1,0,0,0,0,0
2064742,Paid,87000,28,45700,691,1,0,0,0,0,0,0
2214867,Partner,41645,26,35000,655,1,1,0,0,0,0,0
2551782,Partner,42000,23,35000,755,1,0,0,0,0,0,0
2956516,Partner,70873,32,800,760,1,0,0,0,0,0,0
2587927,Paid,297000,34,225000,801,1,1,0,0,0,0,0
2546542,Paid,30000,42,107000,810,1,1,0,0,1,0,0
2215329,Partner,15485,26,76000,796,1,1,0,0,0,0,0
2979251,Paid,39000,27,54080,767,1,1,0,0,0,0,0
2516159,Organic,45574,36,135000,834,1,1,0,0,0,0,0
2078041,Paid,16000,26,46000,668,1,1,1,0,1,0,0
2567660,Organic,150000,33,105000,757,1,1,0,0,0,0,0
2610354,Paid,43000,36,52000,718,1,1,0,0,0,0,0
2096244,Partner,65644,38,320000,839,1,1,0,0,1,1,0
2334001,Paid,70000,32,40000,589,1,0,0,0,0,0,0
3090233,Partner,43998,29,70000,701,1,1,0,0,0,0,0
2691085,Paid,7724,28,31500,778,1,1,1,0,1,1,0
2687234,Organic,17000,26,35000,514,1,0,0,0,0,0,0
2182923,Partner,44000,27,35000,783,1,1,0,0,0,0,0
2998999,Paid,205000,37,132000,790,1,1,0,0,0,0,0
2627147,Partner,160383,30,80200,804,1,1,1,1,1,1,1
2095166,Organic,16000,67,42000,629,1,0,0,0,0,0,0
2456801,Partner,150000,36,91000,794,1,1,0,0,0,0,0
1967085,Partner,22585,45,50000,751,1,1,0,0,1,1,0
2369333,Paid,17862,29,60000,647,1,0,0,0,0,0,0
2271749,Paid,55000,42,101000,718,1,0,0,0,0,0,0
3121462,Partner,14857,34,52000,647,1,0,0,0,0,0,0
1993934,Organic,66052,36,35100,724,1,1,1,1,1,1,0
1880571,Partner,80000,21,9000,662,1,0,0,0,0,0,0
